time,temperature_forecast,humidity_forecast,windspeed_forecast,sw_radiation_forecast,cloud_cover_forecast,precipitation_forecast,apparent_temperature_forecast
2022-12-09 00:00:00+00:00,-2.0,90,4.7,0.0,21,0.0,-5.2
2022-12-09 01:00:00+00:00,-2.1,91,5.4,0.0,0,0.0,-5.5
2022-12-09 02:00:00+00:00,-2.3,91,5.4,0.0,15,0.0,-5.7
2022-12-09 03:00:00+00:00,-2.4,93,5.4,0.0,54,0.0,-5.7
2022-12-09 04:00:00+00:00,-2.2,94,6.2,0.0,72,0.0,-5.7
2022-12-09 05:00:00+00:00,-1.7,93,4.8,0.0,100,0.0,-4.9
2022-12-09 06:00:00+00:00,-1.1,97,5.6,0.0,100,0.0,-4.2
2022-12-09 07:00:00+00:00,-0.8,99,6.8,0.0,100,0.0,-4.1
2022-12-09 08:00:00+00:00,-0.5,99,6.2,0.0,100,0.0,-3.6
2022-12-09 09:00:00+00:00,0.1,97,6.9,16.0,100,0.0,-3.1
2022-12-09 10:00:00+00:00,0.4,96,5.8,52.0,70,0.0,-2.6
2022-12-09 11:00:00+00:00,0.9,92,7.0,133.0,83,0.0,-2.2
2022-12-09 12:00:00+00:00,2.0,88,6.3,140.0,98,0.0,-1.0
2022-12-09 13:00:00+00:00,2.7,84,6.2,122.0,99,0.0,-0.3
2022-12-09 14:00:00+00:00,2.9,83,7.8,132.0,42,0.0,-0.3
2022-12-09 15:00:00+00:00,2.9,82,5.0,102.0,0,0.0,0.1
2022-12-09 16:00:00+00:00,2.0,88,4.8,19.0,0,0.0,-0.8
2022-12-09 17:00:00+00:00,1.4,86,5.6,0.0,0,0.0,-1.6
2022-12-09 18:00:00+00:00,0.8,87,4.9,0.0,0,0.0,-2.2
2022-12-09 19:00:00+00:00,0.3,89,5.0,0.0,0,0.0,-2.7
2022-12-09 20:00:00+00:00,0.1,88,5.5,0.0,0,0.0,-3.1
2022-12-09 21:00:00+00:00,-0.2,94,6.6,0.0,0,0.0,-3.5
2022-12-09 22:00:00+00:00,-0.5,94,6.0,0.0,0,0.0,-3.7
2022-12-09 23:00:00+00:00,-0.6,93,6.3,0.0,0,0.0,-3.8
2022-12-10 00:00:00+00:00,-0.8,89,7.3,0.0,0,0.0,-4.3
2022-12-10 01:00:00+00:00,-0.9,90,7.3,0.0,0,0.0,-4.4
2022-12-10 02:00:00+00:00,-1.1,91,6.4,0.0,0,0.0,-4.4
2022-12-10 03:00:00+00:00,-1.5,92,6.0,0.0,0,0.0,-4.8
2022-12-10 04:00:00+00:00,-1.8,92,5.5,0.0,0,0.0,-5.1
2022-12-10 05:00:00+00:00,-1.8,91,6.2,0.0,0,0.0,-5.2
2022-12-10 06:00:00+00:00,-2.0,93,8.2,0.0,0,0.0,-5.8
2022-12-10 07:00:00+00:00,-2.2,92,6.7,0.0,5,0.0,-5.8
2022-12-10 08:00:00+00:00,-2.3,92,5.7,0.0,4,0.0,-5.7
2022-12-10 09:00:00+00:00,-1.8,89,6.5,36.0,0,0.0,-5.3
2022-12-10 10:00:00+00:00,-0.7,85,6.2,126.0,0,0.0,-4.1
2022-12-10 11:00:00+00:00,0.5,82,7.0,201.0,0,0.0,-2.9
2022-12-10 12:00:00+00:00,2.2,82,7.5,237.0,56,0.0,-1.1
2022-12-10 13:00:00+00:00,3.0,80,7.1,227.0,43,0.0,-0.2
2022-12-10 14:00:00+00:00,3.0,80,5.8,179.0,100,0.0,0.1
2022-12-10 15:00:00+00:00,2.9,79,3.6,91.0,0,0.0,0.2
2022-12-10 16:00:00+00:00,2.3,81,2.4,19.0,0,0.0,-0.3
2022-12-10 17:00:00+00:00,1.8,80,3.3,0.0,0,0.0,-1.0
2022-12-10 18:00:00+00:00,0.7,89,3.3,0.0,0,0.0,-2.0
2022-12-10 19:00:00+00:00,0.3,88,3.0,0.0,0,0.0,-2.4
2022-12-10 20:00:00+00:00,-0.6,91,3.3,0.0,0,0.0,-3.5
2022-12-10 21:00:00+00:00,-1.7,94,3.0,0.0,0,0.0,-4.6
2022-12-10 22:00:00+00:00,-1.9,94,2.3,0.0,0,0.0,-4.8
2022-12-10 23:00:00+00:00,-2.7,97,3.2,0.0,38,0.0,-5.7
2022-12-11 00:00:00+00:00,-4.4,100,1.9,0.0,100,0.0,-7.4
2022-12-11 01:00:00+00:00,-5.2,100,1.1,0.0,100,0.0,-8.1
2022-12-11 02:00:00+00:00,-4.4,98,0.0,0.0,100,0.0,-7.1
2022-12-11 03:00:00+00:00,-3.4,100,1.0,0.0,100,0.0,-6.1
2022-12-11 04:00:00+00:00,-3.0,100,1.8,0.0,100,0.0,-5.8
2022-12-11 05:00:00+00:00,-2.9,100,1.5,0.0,100,0.0,-5.7
2022-12-11 06:00:00+00:00,-3.1,100,2.1,0.0,100,0.0,-6.0
2022-12-11 07:00:00+00:00,-3.0,100,1.8,0.0,100,0.0,-5.8
2022-12-11 08:00:00+00:00,-3.1,100,2.2,0.0,100,0.0,-5.9
2022-12-11 09:00:00+00:00,-3.5,99,4.4,14.0,100,0.0,-6.8
2022-12-11 10:00:00+00:00,-3.3,100,3.4,48.0,100,0.0,-6.4
2022-12-11 11:00:00+00:00,-3.2,100,3.9,76.0,100,0.0,-6.3
2022-12-11 12:00:00+00:00,-2.2,100,2.1,96.0,100,0.0,-5.0
2022-12-11 13:00:00+00:00,-1.5,99,3.4,83.0,100,0.0,-4.4
2022-12-11 14:00:00+00:00,-1.0,95,4.7,67.0,100,0.0,-4.1
2022-12-11 15:00:00+00:00,-0.4,97,6.1,42.0,100,0.0,-3.5
2022-12-11 16:00:00+00:00,0.0,96,1.8,7.0,100,0.1,-2.4
2022-12-11 17:00:00+00:00,0.3,95,4.8,0.0,100,0.0,-2.6
2022-12-11 18:00:00+00:00,0.4,95,6.0,0.0,100,0.1,-2.6
2022-12-11 19:00:00+00:00,0.2,98,8.8,0.0,100,1.4,-3.2
2022-12-11 20:00:00+00:00,-0.3,97,9.2,0.0,100,2.9,-3.8
2022-12-11 21:00:00+00:00,-0.8,95,11.7,0.0,100,1.4,-4.8
2022-12-11 22:00:00+00:00,-0.8,95,12.3,0.0,94,1.0,-4.9
2022-12-11 23:00:00+00:00,-0.8,95,11.5,0.0,100,0.6,-4.8
2022-12-12 00:00:00+00:00,-0.1,95,10.5,0.0,100,0.0,-3.8
2022-12-12 01:00:00+00:00,-0.3,95,8.4,0.0,100,0.0,-3.8
2022-12-12 02:00:00+00:00,-0.3,95,7.3,0.0,100,0.0,-3.6
2022-12-12 03:00:00+00:00,-0.2,95,6.8,0.0,100,0.0,-3.4
2022-12-12 04:00:00+00:00,-0.3,94,5.6,0.0,100,0.0,-3.4
2022-12-12 05:00:00+00:00,-0.4,94,5.9,0.0,100,0.0,-3.5
2022-12-12 06:00:00+00:00,-0.5,95,4.2,0.0,95,0.0,-3.4
2022-12-12 07:00:00+00:00,-0.5,95,4.0,0.0,100,0.0,-3.4
2022-12-12 08:00:00+00:00,-0.4,94,4.6,0.0,100,0.0,-3.4
2022-12-12 09:00:00+00:00,-0.6,96,3.6,25.0,94,0.0,-3.4
2022-12-12 10:00:00+00:00,-0.0,91,3.9,66.0,100,0.0,-2.9
2022-12-12 11:00:00+00:00,0.5,90,4.5,88.0,100,0.0,-2.4
2022-12-12 12:00:00+00:00,0.5,91,5.1,78.0,100,0.0,-2.4
2022-12-12 13:00:00+00:00,0.7,93,2.9,52.0,100,0.0,-1.8
2022-12-12 14:00:00+00:00,0.8,95,1.9,52.0,100,0.0,-1.6
2022-12-12 15:00:00+00:00,0.7,96,5.6,39.0,100,0.0,-2.2
2022-12-12 16:00:00+00:00,1.0,92,8.9,7.0,80,0.0,-2.4
2022-12-12 17:00:00+00:00,0.4,92,7.9,0.0,73,0.0,-2.9
2022-12-12 18:00:00+00:00,0.4,97,7.9,0.0,73,0.0,-2.8
2022-12-12 19:00:00+00:00,0.3,96,7.4,0.0,74,0.0,-2.9
2022-12-12 20:00:00+00:00,0.0,96,6.2,0.0,55,0.0,-3.1
2022-12-12 21:00:00+00:00,0.3,96,6.5,0.0,90,0.0,-2.8
2022-12-12 22:00:00+00:00,0.0,95,5.6,0.0,83,0.0,-3.0
2022-12-12 23:00:00+00:00,-0.0,92,5.4,0.0,80,0.0,-3.1
2022-12-13 00:00:00+00:00,-0.6,88,6.8,0.0,39,0.0,-4.0
2022-12-13 01:00:00+00:00,-0.9,91,5.4,0.0,18,0.0,-4.1
2022-12-13 02:00:00+00:00,-1.3,90,6.2,0.0,100,0.0,-4.7
2022-12-13 03:00:00+00:00,-1.7,91,6.1,0.0,86,0.0,-5.1
2022-12-13 04:00:00+00:00,-1.8,90,6.5,0.0,86,0.0,-5.3
2022-12-13 05:00:00+00:00,-2.0,89,7.2,0.0,92,0.0,-5.6
2022-12-13 06:00:00+00:00,-2.1,90,7.6,0.0,92,0.0,-5.8
2022-12-13 07:00:00+00:00,-2.0,86,7.4,0.0,100,0.0,-5.8
2022-12-13 08:00:00+00:00,-1.7,83,7.9,0.0,100,0.0,-5.5
2022-12-13 09:00:00+00:00,-1.2,85,10.0,23.0,100,0.0,-5.2
2022-12-13 10:00:00+00:00,-0.5,83,9.4,74.0,100,0.0,-4.4
2022-12-13 11:00:00+00:00,0.1,83,9.3,125.0,100,0.0,-3.7
2022-12-13 12:00:00+00:00,0.8,80,9.4,138.0,100,0.0,-3.0
2022-12-13 13:00:00+00:00,1.0,81,9.2,124.0,100,0.0,-2.7
2022-12-13 14:00:00+00:00,0.9,81,9.0,110.0,100,0.0,-2.8
2022-12-13 15:00:00+00:00,0.7,83,7.6,57.0,100,0.0,-2.8
2022-12-13 16:00:00+00:00,0.6,86,6.8,11.0,100,0.0,-2.8
2022-12-13 17:00:00+00:00,0.4,87,4.8,0.0,100,0.0,-2.6
2022-12-13 18:00:00+00:00,0.2,87,5.9,0.0,100,0.0,-3.0
2022-12-13 19:00:00+00:00,0.1,89,5.0,0.0,99,0.0,-3.0
2022-12-13 20:00:00+00:00,-0.0,89,4.5,0.0,99,0.0,-3.0
2022-12-13 21:00:00+00:00,0.2,88,4.7,0.0,100,0.0,-2.9
2022-12-13 22:00:00+00:00,-0.0,90,2.9,0.0,100,0.0,-2.8
2022-12-13 23:00:00+00:00,-0.2,94,2.6,0.0,100,0.0,-2.8
2022-12-14 00:00:00+00:00,-0.0,88,3.7,0.0,100,0.0,-2.9
2022-12-14 01:00:00+00:00,-0.0,87,2.6,0.0,100,0.0,-2.8
2022-12-14 02:00:00+00:00,-0.3,88,3.6,0.0,100,0.0,-3.2
2022-12-14 03:00:00+00:00,-0.3,88,6.3,0.0,100,0.0,-3.6
2022-12-14 04:00:00+00:00,-0.5,87,7.6,0.0,100,0.0,-4.1
2022-12-14 05:00:00+00:00,-1.0,86,9.4,0.0,92,0.0,-4.9
2022-12-14 06:00:00+00:00,-1.6,86,11.5,0.0,0,0.0,-5.9
2022-12-14 07:00:00+00:00,-2.3,96,10.4,0.0,73,0.0,-6.4
2022-12-14 08:00:00+00:00,-2.0,95,13.3,0.0,100,0.0,-6.4
2022-12-14 09:00:00+00:00,-1.6,87,11.5,25.0,0,0.0,-5.8
2022-12-14 10:00:00+00:00,-0.9,82,10.4,119.0,54,0.0,-5.1
2022-12-14 11:00:00+00:00,-0.2,79,10.5,176.0,100,0.0,-4.3
2022-12-14 12:00:00+00:00,0.5,74,11.4,187.0,100,0.0,-3.8
2022-12-14 13:00:00+00:00,0.6,68,10.0,171.0,100,0.0,-3.6
2022-12-14 14:00:00+00:00,0.6,73,8.9,132.0,100,0.0,-3.3
2022-12-14 15:00:00+00:00,-0.5,91,13.5,74.0,100,0.0,-4.9
2022-12-14 16:00:00+00:00,-0.2,90,13.4,9.0,100,0.0,-4.5
2022-12-14 17:00:00+00:00,-0.0,91,9.7,0.0,100,0.0,-3.7
2022-12-14 18:00:00+00:00,0.1,90,10.1,0.0,100,0.0,-3.7
2022-12-14 19:00:00+00:00,-0.0,91,6.3,0.0,100,0.0,-3.2
2022-12-14 20:00:00+00:00,-0.2,89,6.9,0.0,100,0.0,-3.6
2022-12-14 21:00:00+00:00,-0.3,87,7.6,0.0,100,0.0,-3.9
2022-12-14 22:00:00+00:00,-1.0,86,7.2,0.0,99,0.0,-4.6
2022-12-14 23:00:00+00:00,-1.4,86,6.6,0.0,0,0.0,-5.0
2022-12-15 00:00:00+00:00,-2.1,87,6.7,0.0,0,0.0,-5.7
2022-12-15 01:00:00+00:00,-2.5,88,6.9,0.0,0,0.0,-6.2
2022-12-15 02:00:00+00:00,-2.8,88,5.9,0.0,6,0.0,-6.3
2022-12-15 03:00:00+00:00,-3.2,88,5.4,0.0,6,0.0,-6.8
2022-12-15 04:00:00+00:00,-3.3,87,4.9,0.0,0,0.0,-6.8
2022-12-15 05:00:00+00:00,-3.4,87,4.5,0.0,0,0.0,-6.8
2022-12-15 06:00:00+00:00,-4.0,89,4.0,0.0,0,0.0,-7.4
2022-12-15 07:00:00+00:00,-4.0,88,4.3,0.0,0,0.0,-7.4
2022-12-15 08:00:00+00:00,-4.0,86,4.4,0.0,0,0.0,-7.5
2022-12-15 09:00:00+00:00,-4.3,92,4.0,31.0,0,0.0,-7.7
2022-12-15 10:00:00+00:00,-3.3,84,4.0,120.0,0,0.0,-6.7
2022-12-15 11:00:00+00:00,-2.0,76,4.7,197.0,0,0.0,-5.5
2022-12-15 12:00:00+00:00,-1.0,73,6.4,236.0,0,0.0,-4.7
2022-12-15 13:00:00+00:00,-0.4,69,6.6,231.0,0,0.0,-4.2
2022-12-15 14:00:00+00:00,-0.1,69,6.1,185.0,0,0.0,-3.7
2022-12-15 15:00:00+00:00,0.1,66,5.7,103.0,0,0.0,-3.6
2022-12-15 16:00:00+00:00,-0.2,72,6.1,19.0,3,0.0,-3.8
2022-12-15 17:00:00+00:00,-0.5,78,6.7,0.0,56,0.0,-4.1
2022-12-15 18:00:00+00:00,-1.2,82,6.7,0.0,0,0.0,-4.8
2022-12-15 19:00:00+00:00,-1.4,85,6.1,0.0,0,0.0,-4.9
2022-12-15 20:00:00+00:00,-1.6,89,6.9,0.0,0,0.0,-5.1
2022-12-15 21:00:00+00:00,-1.5,90,5.6,0.0,37,0.0,-4.8
2022-12-15 22:00:00+00:00,-1.7,91,5.4,0.0,0,0.0,-5.0
2022-12-15 23:00:00+00:00,-1.8,92,5.9,0.0,0,0.0,-5.2
2022-12-16 00:00:00+00:00,-1.8,93,5.6,0.0,0,0.0,-5.1
2022-12-16 01:00:00+00:00,-2.0,92,5.4,0.0,0,0.0,-5.4
2022-12-16 02:00:00+00:00,-2.1,92,6.1,0.0,0,0.0,-5.6
2022-12-16 03:00:00+00:00,-2.3,94,5.9,0.0,0,0.0,-5.7
2022-12-16 04:00:00+00:00,-2.4,93,6.1,0.0,0,0.0,-5.9
2022-12-16 05:00:00+00:00,-2.6,94,5.2,0.0,0,0.0,-5.9
2022-12-16 06:00:00+00:00,-2.6,90,3.9,0.0,0,0.0,-5.8
2022-12-16 07:00:00+00:00,-3.0,91,5.2,0.0,0,0.0,-6.5
2022-12-16 08:00:00+00:00,-3.4,91,4.2,0.0,0,0.0,-6.7
2022-12-16 09:00:00+00:00,-3.3,94,4.6,29.0,0,0.0,-6.6
2022-12-16 10:00:00+00:00,-2.3,93,5.4,117.0,0,0.0,-5.7
2022-12-16 11:00:00+00:00,-1.3,89,4.7,193.0,0,0.0,-4.5
2022-12-16 12:00:00+00:00,0.3,82,4.7,233.0,0,0.0,-2.8
2022-12-16 13:00:00+00:00,0.8,80,5.8,230.0,0,0.0,-2.5
2022-12-16 14:00:00+00:00,0.8,81,4.7,183.0,0,0.0,-2.3
2022-12-16 15:00:00+00:00,1.1,80,4.0,102.0,0,0.0,-1.8
2022-12-16 16:00:00+00:00,0.6,81,4.0,18.0,100,0.0,-2.4
2022-12-16 17:00:00+00:00,0.0,83,3.9,0.0,0,0.0,-3.0
2022-12-16 18:00:00+00:00,-0.9,90,3.6,0.0,0,0.0,-3.9
2022-12-16 19:00:00+00:00,-1.7,91,3.2,0.0,0,0.0,-4.7
2022-12-16 20:00:00+00:00,-2.2,91,2.8,0.0,0,0.0,-5.2
2022-12-16 21:00:00+00:00,-3.0,93,3.2,0.0,0,0.0,-6.1
2022-12-16 22:00:00+00:00,-3.1,94,2.3,0.0,0,0.0,-6.1
2022-12-16 23:00:00+00:00,-3.4,93,2.4,0.0,0,0.0,-6.5
2022-12-17 00:00:00+00:00,-4.0,93,2.2,0.0,0,0.0,-7.1
2022-12-17 01:00:00+00:00,-5.3,97,2.9,0.0,42,0.0,-8.6
2022-12-17 02:00:00+00:00,-5.9,98,1.6,0.0,100,0.0,-9.0
2022-12-17 03:00:00+00:00,-7.3,100,1.1,0.0,100,0.0,-10.4
2022-12-17 04:00:00+00:00,-6.7,100,1.5,0.0,100,0.0,-9.9
2022-12-17 05:00:00+00:00,-6.1,99,2.2,0.0,74,0.0,-9.3
2022-12-17 06:00:00+00:00,-5.7,99,1.8,0.0,90,0.0,-8.8
2022-12-17 07:00:00+00:00,-5.2,99,1.4,0.0,79,0.0,-8.2
2022-12-17 08:00:00+00:00,-4.3,95,2.5,0.0,97,0.0,-7.4
2022-12-17 09:00:00+00:00,-0.7,85,3.1,23.0,56,0.0,-3.7
2022-12-17 10:00:00+00:00,-0.3,85,4.6,108.0,38,0.0,-3.5
2022-12-17 11:00:00+00:00,1.3,84,4.7,174.0,58,0.0,-1.6
2022-12-17 12:00:00+00:00,3.3,84,6.4,218.0,84,0.0,0.4
2022-12-17 13:00:00+00:00,4.1,81,5.6,211.0,4,0.0,1.3
2022-12-17 14:00:00+00:00,3.6,85,6.9,149.0,97,0.0,0.7
2022-12-17 15:00:00+00:00,3.2,85,6.2,65.0,100,0.0,0.4
2022-12-17 16:00:00+00:00,2.1,87,5.4,13.0,98,0.0,-0.8
2022-12-17 17:00:00+00:00,1.7,87,4.7,0.0,100,0.0,-1.1
2022-12-17 18:00:00+00:00,1.1,85,5.9,0.0,100,0.0,-2.1
2022-12-17 19:00:00+00:00,0.9,86,5.6,0.0,92,0.0,-2.2
2022-12-17 20:00:00+00:00,0.4,87,5.9,0.0,10,0.0,-2.8
2022-12-17 21:00:00+00:00,-0.0,91,6.2,0.0,60,0.0,-3.2
2022-12-17 22:00:00+00:00,-0.6,92,4.6,0.0,15,0.0,-3.6
2022-12-17 23:00:00+00:00,-1.0,93,4.4,0.0,43,0.0,-4.1
2022-12-18 00:00:00+00:00,-1.6,94,4.7,0.0,43,0.0,-4.7
2022-12-18 01:00:00+00:00,-1.8,96,4.7,0.0,40,0.0,-5.0
2022-12-18 02:00:00+00:00,-2.2,96,5.1,0.0,38,0.0,-5.5
2022-12-18 03:00:00+00:00,-2.3,95,5.5,0.0,6,0.0,-5.7
2022-12-18 04:00:00+00:00,-2.2,96,5.9,0.0,94,0.0,-5.6
2022-12-18 05:00:00+00:00,-1.6,94,7.2,0.0,100,0.0,-5.1
2022-12-18 06:00:00+00:00,-1.0,94,9.7,0.0,100,0.0,-4.8
2022-12-18 07:00:00+00:00,-0.3,92,12.8,0.0,100,0.0,-4.5
2022-12-18 08:00:00+00:00,-0.1,92,10.6,0.0,100,0.0,-3.9
2022-12-18 09:00:00+00:00,0.5,92,10.6,10.0,100,0.0,-3.3
2022-12-18 10:00:00+00:00,0.8,92,15.3,26.0,100,0.0,-3.6
2022-12-18 11:00:00+00:00,1.4,90,8.6,41.0,100,0.1,-2.0
2022-12-18 12:00:00+00:00,1.6,89,9.1,48.0,100,0.0,-1.9
2022-12-18 13:00:00+00:00,2.1,89,12.3,36.0,100,1.0,-1.8
2022-12-18 14:00:00+00:00,2.4,93,12.7,23.0,100,0.7,-1.4
2022-12-18 15:00:00+00:00,2.2,95,12.2,12.0,100,0.7,-1.5
2022-12-18 16:00:00+00:00,3.0,95,12.0,3.0,100,0.3,-0.5
2022-12-18 17:00:00+00:00,3.7,95,13.6,0.0,100,0.4,0.1
2022-12-18 18:00:00+00:00,4.4,95,14.3,0.0,100,0.1,0.9
2022-12-18 19:00:00+00:00,5.6,93,19.0,0.0,100,0.0,1.6
2022-12-18 20:00:00+00:00,6.3,92,21.7,0.0,100,0.0,2.0
2022-12-18 21:00:00+00:00,6.9,93,19.8,0.0,100,0.0,3.0
2022-12-18 22:00:00+00:00,7.5,93,18.7,0.0,100,0.0,3.9
2022-12-18 23:00:00+00:00,8.4,93,16.6,0.0,99,0.0,5.3
2022-12-19 00:00:00+00:00,9.7,94,16.0,0.0,100,0.4,7.0
2022-12-19 01:00:00+00:00,10.5,93,18.1,0.0,100,0.5,7.8
2022-12-19 02:00:00+00:00,11.1,92,20.1,0.0,100,1.0,8.1
2022-12-19 03:00:00+00:00,11.6,92,21.8,0.0,99,0.8,8.5
2022-12-19 04:00:00+00:00,11.8,90,22.3,0.0,100,0.0,8.6
2022-12-19 05:00:00+00:00,11.9,90,24.1,0.0,100,0.0,8.5
2022-12-19 06:00:00+00:00,12.1,90,22.5,0.0,97,0.0,9.0
2022-12-19 07:00:00+00:00,12.0,89,22.6,0.0,100,0.0,8.8
2022-12-19 08:00:00+00:00,12.2,90,23.0,0.0,100,0.1,9.1
2022-12-19 09:00:00+00:00,12.1,89,22.1,7.0,100,0.0,9.0
2022-12-19 10:00:00+00:00,12.2,90,24.1,22.0,100,0.4,8.9
2022-12-19 11:00:00+00:00,12.7,88,24.7,44.0,100,0.1,9.3
2022-12-19 12:00:00+00:00,12.5,88,23.4,52.0,100,0.0,9.3
2022-12-19 13:00:00+00:00,12.7,86,24.7,59.0,99,0.0,9.3
2022-12-19 14:00:00+00:00,12.8,85,23.9,40.0,93,0.0,9.5
2022-12-19 15:00:00+00:00,12.8,85,25.1,26.0,94,0.0,9.2
2022-12-19 16:00:00+00:00,12.7,87,25.4,9.0,88,0.0,9.2
2022-12-19 17:00:00+00:00,13.1,87,25.6,0.0,93,0.0,9.7
2022-12-19 18:00:00+00:00,13.4,86,25.4,0.0,97,0.0,10.0
2022-12-19 19:00:00+00:00,13.3,86,25.9,0.0,100,0.0,9.8
2022-12-19 20:00:00+00:00,13.2,85,22.9,0.0,100,0.0,10.1
2022-12-19 21:00:00+00:00,13.0,86,22.6,0.0,100,0.0,10.0
2022-12-19 22:00:00+00:00,13.0,85,21.4,0.0,94,0.0,10.1
2022-12-19 23:00:00+00:00,13.1,86,21.6,0.0,100,0.0,10.2
2022-12-20 00:00:00+00:00,13.1,88,21.6,0.0,100,0.1,10.4
2022-12-20 01:00:00+00:00,13.4,86,23.4,0.0,98,0.2,10.3
2022-12-20 02:00:00+00:00,13.4,85,22.2,0.0,100,0.0,10.4
2022-12-20 03:00:00+00:00,12.9,89,22.1,0.0,100,0.0,10.1
2022-12-20 04:00:00+00:00,13.1,87,22.7,0.0,97,0.0,10.1
2022-12-20 05:00:00+00:00,13.2,86,23.2,0.0,100,0.0,10.1
2022-12-20 06:00:00+00:00,12.9,86,22.2,0.0,100,0.0,9.8
2022-12-20 07:00:00+00:00,12.8,86,20.2,0.0,100,0.0,10.1
2022-12-20 08:00:00+00:00,12.5,87,12.6,0.0,100,0.0,10.9
2022-12-20 09:00:00+00:00,10.4,74,11.5,9.0,17,0.0,7.8
2022-12-20 10:00:00+00:00,10.0,81,12.4,99.0,68,0.0,7.4
2022-12-20 11:00:00+00:00,10.2,77,12.8,119.0,61,0.0,7.5
2022-12-20 12:00:00+00:00,10.9,73,13.0,183.0,84,0.0,8.0
2022-12-20 13:00:00+00:00,11.0,67,10.9,216.0,0,0.0,8.3
2022-12-20 14:00:00+00:00,10.8,69,11.8,171.0,39,0.0,7.9
2022-12-20 15:00:00+00:00,10.4,71,7.9,92.0,14,0.0,8.1
2022-12-20 16:00:00+00:00,9.1,79,6.0,18.0,100,0.0,7.1
2022-12-20 17:00:00+00:00,8.2,82,6.8,0.0,100,0.0,6.0
2022-12-20 18:00:00+00:00,7.5,82,6.8,0.0,0,0.0,5.2
2022-12-20 19:00:00+00:00,6.9,86,6.4,0.0,100,0.0,4.7
2022-12-20 20:00:00+00:00,6.6,88,5.6,0.0,0,0.0,4.5
2022-12-20 21:00:00+00:00,5.9,91,4.8,0.0,46,0.0,3.9
2022-12-20 22:00:00+00:00,5.6,92,5.2,0.0,67,0.0,3.5
2022-12-20 23:00:00+00:00,5.3,91,4.8,0.0,96,0.0,3.2
2022-12-21 00:00:00+00:00,5.1,92,5.6,0.0,100,0.0,2.8
2022-12-21 01:00:00+00:00,5.7,91,7.4,0.0,100,0.0,3.3
2022-12-21 02:00:00+00:00,6.3,91,9.2,0.0,100,0.0,3.8
2022-12-21 03:00:00+00:00,6.7,91,10.5,0.0,100,0.0,4.0
2022-12-21 04:00:00+00:00,6.6,92,10.1,0.0,48,0.0,4.0
2022-12-21 05:00:00+00:00,7.0,93,9.6,0.0,95,0.0,4.6
2022-12-21 06:00:00+00:00,7.8,92,11.4,0.0,49,0.0,5.3
2022-12-21 07:00:00+00:00,8.2,92,11.3,0.0,88,0.0,5.8
2022-12-21 08:00:00+00:00,8.4,92,9.9,0.0,100,0.0,6.2
2022-12-21 09:00:00+00:00,8.8,90,10.3,15.0,84,0.0,6.6
2022-12-21 10:00:00+00:00,9.4,88,12.4,35.0,100,0.0,7.0
2022-12-21 11:00:00+00:00,9.7,89,11.9,24.0,100,0.3,7.4
2022-12-21 12:00:00+00:00,10.4,85,13.0,56.0,96,0.1,8.0
2022-12-21 13:00:00+00:00,10.7,85,10.2,90.0,79,0.0,8.8
2022-12-21 14:00:00+00:00,11.0,85,9.9,124.0,95,0.0,9.2
2022-12-21 15:00:00+00:00,10.7,86,8.7,65.0,85,0.0,9.0
2022-12-21 16:00:00+00:00,9.8,90,7.1,16.0,47,0.0,8.3
2022-12-21 17:00:00+00:00,8.9,91,6.2,0.0,36,0.0,7.4
2022-12-21 18:00:00+00:00,8.2,93,6.2,0.0,17,0.0,6.6
2022-12-21 19:00:00+00:00,7.6,93,5.7,0.0,1,0.0,5.9
2022-12-21 20:00:00+00:00,7.0,94,5.1,0.0,58,0.0,5.3
2022-12-21 21:00:00+00:00,7.3,92,2.9,0.0,100,0.0,5.9
2022-12-21 22:00:00+00:00,7.2,93,4.5,0.0,96,0.0,5.6
2022-12-21 23:00:00+00:00,7.3,94,3.8,0.0,97,0.0,5.8
2022-12-22 00:00:00+00:00,7.6,95,5.0,0.0,87,0.0,6.1
2022-12-22 01:00:00+00:00,7.0,97,4.7,0.0,92,0.0,5.4
2022-12-22 02:00:00+00:00,7.0,97,5.9,0.0,82,0.0,5.3
2022-12-22 03:00:00+00:00,7.2,99,8.0,0.0,100,0.0,5.3
2022-12-22 04:00:00+00:00,7.2,99,7.8,0.0,89,0.0,5.3
2022-12-22 05:00:00+00:00,7.1,97,6.4,0.0,58,0.0,5.4
2022-12-22 06:00:00+00:00,6.5,97,6.6,0.0,75,0.0,4.6
2022-12-22 07:00:00+00:00,6.1,96,4.6,0.0,75,0.0,4.4
2022-12-22 08:00:00+00:00,5.9,95,5.4,0.0,47,0.0,3.9
2022-12-22 09:00:00+00:00,6.3,98,4.7,15.0,100,0.0,4.7
2022-12-22 10:00:00+00:00,6.8,98,3.6,15.0,100,0.3,5.4
2022-12-22 11:00:00+00:00,8.7,95,9.4,42.0,78,0.0,6.8
2022-12-22 12:00:00+00:00,9.9,94,7.4,124.0,100,0.0,8.5
2022-12-22 13:00:00+00:00,10.8,91,9.7,59.0,100,0.0,9.2
2022-12-22 14:00:00+00:00,11.3,87,11.5,64.0,100,0.0,9.4
2022-12-22 15:00:00+00:00,11.2,87,9.4,49.0,100,0.0,9.6
2022-12-22 16:00:00+00:00,10.9,90,9.4,9.0,100,0.0,9.3
2022-12-22 17:00:00+00:00,10.8,89,12.6,0.0,100,0.0,8.8
